ctry,isic,year,nat_res_exp_sha_t_3,trca,avg_gdppc,pop
swe,c27,2008,.0156882,1.05055,41830.47,9.256
cyp,c50t52,2008,.0075681,.6960857,23856.62,.797
mys,c70,2011,.1122961,.5551073,5704.014,29.062
hkg,c36t37,1995,.0049018,1.246703,27678.18,6.27
lux,c80,2000,.0047677,.2380741,76812.26,.437
khm,c15t16,1995,.3829976,.3897107,496.9252,10.791
mys,c34,2005,.0701728,.1607902,5704.014,26.477
hrv,c35,1995,.0232333,1.114998,9801.971,4.453
hun,c80,1995,.0572303,.1184979,10400.97,10.337
mex,c31,2000,.0932337,4.364645,7796.025,100.9
rou,c10t14,2011,.0429234,.0180768,4940.996,21.384
irl,c75,2011,.0083073,0,44928.17,4.575
mex,c28,2005,.1313889,1.052688,7796.025,107.156
twn,c21t22,1995,.0040403,.4288158,17220.59,21.357
lux,c73t74,2008,.0032888,.9105805,76812.26,.489
fin,c29,2000,.0085667,1.488033,37512.24,5.181
mex,c80,1995,.1130966,.0207187,7796.025,94.495
twn,c20,2011,.0046878,.1054173,17220.59,23.225
mex,c73t74,2005,.1313889,.0704279,7796.025,107.156
rou,c21t22,2011,.0429234,.3639485,4940.996,21.384
sgp,c20,2000,.0019821,.0486888,29983.94,4.028
hkg,c72,2008,.0008738,.133164,27678.18,6.964
can,c31,2008,.2317932,.5241833,34929.9,33.199
ind,c15t16,1995,.0673396,2.128469,805.5861,937
isr,c21t22,1995,.0445307,.167328,21459.01,5.542
mex,c34,1995,.1130966,2.214197,7796.025,94.495
isl,c10t14,1995,.0398204,.169594,53989.79,.267
mex,c90t93,2000,.0932337,.1519447,7796.025,100.9
hun,c28,2005,.0224171,1.230443,10400.97,10.098
esp,c17t19,2005,.0337014,.9279372,25309.04,43.663
cri,c24,2008,.1134275,.3773011,4922.468,4.404
fin,c45,1995,.0122247,1.229955,37512.24,5.117
mex,c26,2000,.0932337,1.061452,7796.025,100.9
nor,c20,2011,.4548463,.422847,64093.89,4.973
tur,c50t52,2008,.0303445,.7702549,7122.406,71.052
fin,c21t22,2011,.0207711,7.679264,37512.24,5.401
nld,c80,2005,.0686299,2.981406,41576.05,16.32
mex,c72,2000,.0932337,.0490024,7796.025,100.9
swe,c28,2005,.0129216,1.096352,41830.47,9.048
cze,c72,2008,.0228934,.8611468,13323.08,10.343
chl,c303233,1995,.1804728,.0179108,7822.408,14.395
usa,c72,1995,.0436023,1.186054,42398,266.458
fin,c25,2005,.0080152,.860204,37512.24,5.256
mex,c35,2000,.0932337,.2410006,7796.025,100.9
hkg,c10t14,2005,.0010841,.0040091,27678.18,6.838
isl,c21t22,2000,.0269054,.0709132,53989.79,.279
est,c40t41,2005,.0230771,1.93273,9422.442,1.359
mex,c29,1995,.1130966,.6725495,7796.025,94.495
nld,c31,2008,.0808355,.287726,41576.05,16.446
zaf,c60t63,2011,.3016566,.6477709,5542.137,51.553
ita,c65t67,2008,.0117088,.5351401,30794.79,58.653
mex,c24,1995,.1130966,.6883823,7796.025,94.495
hun,c27,2000,.0244242,.6684089,10400.97,10.222
bel,c70,2008,.013504,.5683017,36196.01,10.667
hrv,c15t16,2000,.0181558,.740354,9801.971,4.381
esp,c72,2008,.0331284,1.649731,25309.04,45.983
chn,c20,2011,.0096865,1.191786,2104.711,1347.35
cze,c75,2000,.0250218,.3780838,13323.08,10.278
bra,c64,2008,.1896583,.3414643,5040.921,191.532
rus,c64,2000,.2713214,.2731435,5489.474,146.3
mex,c72,1995,.1130966,.0861405,7796.025,94.495
col,c303233,1995,.4463149,.0930943,3632.116,37.49
mex,c26,1995,.1130966,1.110006,7796.025,94.495
twn,c70,2011,.0046878,.3800842,17220.59,23.225
ind,c01t05,2011,.0362919,1.02417,805.5861,1210.98
vnm,c85,2000,.2608514,3.124838,737.6383,77.635
tha,c72,2008,.0457563,.0239839,2766.188,66.533
cze,c10t14,2011,.0240207,.1161161,13323.08,10.487
isl,c01t05,2008,.0276066,1.455718,53989.79,.315
dnk,c71,1995,.0382616,.3120169,47018.16,5.216
chn,c64,2005,.0173965,.5458273,2104.711,1307.56
mlt,c26,1995,.0034283,.0658858,15195.1,.365
khm,c303233,2011,.0545781,.0163376,496.9252,14.605
aut,c95,2005,.0099828,,38213.98,8.225
gbr,c45,1995,.0541818,.2691826,37949.07,58.025
twn,c29,2000,.0017287,.8385072,17220.59,22.277
aut,c27,2005,.0099828,1.335182,38213.98,8.225
mex,c01t05,1995,.1130966,1.460408,7796.025,94.495
col,c85,2000,.3559336,.5167073,3632.116,40.296
tun,c90t93,1995,.0621147,1.97873,3325.969,8.958
khm,c60t63,2000,.0291745,1.62135,496.9252,12.223
ltu,c75,2000,.0534933,0,7746.578,3.405
fin,c65t67,2005,.0080152,.1135333,37512.24,5.256
svn,c01t05,2011,.0186886,.8268864,17829.68,2.05
twn,c24,2000,.0017287,.562516,17220.59,22.277
esp,c34,2005,.0337014,1.961201,25309.04,43.663
bra,c25,2000,.1031762,.8654089,5040.921,173.448
deu,c72,1995,.0104268,1.090151,35470.16,81.817
chn,c24,2000,.0295296,.6275771,2104.711,1267.43
mys,c20,1995,.0896341,5.262138,5704.014,20.682
lva,c17t19,2011,.0776957,1.136773,7167.697,2.075
swe,c64,2000,.0095104,1.198232,41830.47,8.883
isl,c01t05,2000,.0269054,1.387396,53989.79,.279
dnk,c15t16,2011,.0592833,2.187335,47018.16,5.561
lva,c40t41,2011,.0776957,.4670899,7167.697,2.075
fra,c70,1995,.0334904,.9996673,34197.66,57.753
bgr,c64,2005,.0510231,2.869283,3944.294,7.719
zaf,c17t19,2000,.1779943,.4532961,5542.137,43.686
vnm,c01t05,2005,.2554779,3.613733,737.6383,82.392
sau,c80,2008,.7979922,.1066518,14075.39,25.787
ltu,c27,1995,.0900988,.0963018,7746.578,
pol,c73t74,2005,.0395417,.4974861,8544.098,38.174
grc,c45,2005,.0416306,1.111103,20901.11,11.074
lva,c31,2011,.0776957,.4717576,7167.697,2.075
khm,c40t41,2000,.0291745,0,496.9252,12.223
che,c17t19,2000,.0059376,.4046617,55462.7,7.164
arg,c23,1995,.174906,1.083942,6326.527,34.285
lux,c15t16,2008,.0032888,.2916157,76812.26,.489
fin,c45,2005,.0080152,1.55183,37512.24,5.256
lva,c24,2008,.0542946,.2829608,7167.697,2.192
rus,c65t67,2011,.3071715,.1163447,5489.474,143
idn,c64,2000,.2241637,.4886862,1369.773,206.265
ltu,c72,2000,.0534933,.7266957,7746.578,3.405
isr,c34,2011,.0351512,.0325197,21459.01,7.763
swe,c303233,2000,.0095104,1.301408,41830.47,8.883
can,c95,2008,.2317932,,34929.9,33.199
nld,c85,1995,.0751671,1.31651,41576.05,15.459
lva,c01t05,2008,.0542946,2.742488,7167.697,2.192
chl,c50t52,1995,.1804728,.7380579,7822.408,14.395
lva,c15t16,2008,.0542946,1.957155,7167.697,2.192
phl,c72,2005,.0343684,.4140031,1250.67,85.26
lva,c75,2008,.0542946,0,7167.697,2.192
lva,c85,2008,.0542946,.1984895,7167.697,2.192
kor,c35,2008,.0012555,3.219247,19016.53,48.949
zaf,c35,1995,.2125946,.3283857,5542.137,40.24
nzl,c27,1995,.081232,.4807048,26658.4,3.683
ind,c60t63,1995,.0673396,.8529649,805.5861,937
bra,c31,2008,.1896583,.6141043,5040.921,191.532
lva,c21t22,2008,.0542946,.8326129,7167.697,2.192
rou,c01t05,1995,.0307614,1.150462,4940.996,22.904
ita,c36t37,2011,.0117128,1.057895,30794.79,59.365
kor,c35,2005,.0016689,2.33884,19016.53,48.138
esp,c80,2011,.0360307,.5528311,25309.04,46.736
vnm,c24,2000,.2608514,.1326753,737.6383,77.635
bgr,c27,2005,.0510231,2.083233,3944.294,7.719
rus,c64,2011,.3071715,.4330431,5489.474,143
che,c23,2000,.0059376,.0263767,55462.7,7.164
ltu,c25,1995,.0900988,.3917442,7746.578,
vnm,c35,2011,.1603652,.4709969,737.6383,87.84
aut,c34,2005,.0099828,1.477131,38213.98,8.225
svk,c85,2000,.0167601,2.845075,12376.19,5.377
rou,c45,2005,.0200471,1.250501,4940.996,21.609
aut,c50t52,2011,.018631,.9280099,38213.98,8.421
bgr,c15t16,2008,.0834824,1.134734,3944.294,7.607
lva,c80,2005,.0455777,.0155234,7167.697,2.25
ita,c95,2000,.0108324,,30794.79,56.924
lva,c26,2005,.0455777,1.307872,7167.697,2.25
jpn,c70,2011,.001391,.7332629,35227.1,127.896
mys,c26,2000,.073461,.6021865,5704.014,23.495
lva,c29,2005,.0455777,.4164266,7167.697,2.25
cyp,c01t05,2008,.0075681,.3842387,23856.62,.797
chl,c23,2008,.1951965,.4729498,7822.408,16.687
lva,c60t63,2005,.0455777,2.665638,7167.697,2.25
irl,c01t05,2000,.0101793,.4230797,44928.17,3.79
lux,c65t67,1995,.0088969,21.67308,76812.26,.41
esp,c20,2008,.0331284,.7537983,25309.04,45.983
tun,c71,2000,.0761208,1.226459,3325.969,9.553
lva,c23,2005,.0455777,.2206453,7167.697,2.25
hun,c72,1995,.0572303,1.133749,10400.97,10.337
lva,c90t93,2005,.0455777,.7763928,7167.697,2.25
hun,c36t37,1995,.0572303,.772746,10400.97,10.337
gbr,c17t19,1995,.0541818,.5517831,37949.07,58.025
rus,c23,2005,.3045996,3.512684,5489.474,143.2
cri,c65t67,2008,.1134275,.0366213,4922.468,4.404
lva,c21t22,2005,.0455777,.7584918,7167.697,2.25
col,c55,2011,.5170423,.7273533,3632.116,46.045
kor,c21t22,2000,.0028905,.4048039,19016.53,47.008
hkg,c23,2000,.0033496,.020986,27678.18,6.712
zaf,c73t74,2011,.3016566,.0868318,5542.137,51.553
lva,c50t52,2000,.0447945,.8079259,7167.697,2.382
hun,c25,2000,.0244242,1.262829,10400.97,10.222
rou,c303233,2008,.029873,.4089614,4940.996,21.517
ltu,c73t74,2005,.0334876,.3364232,7746.578,3.323
hun,c70,1995,.0572303,2.712104,10400.97,10.337
ltu,c27,2011,.0626047,.0831873,7746.578,3.028
cze,c40t41,2011,.0240207,2.011311,13323.08,10.487
lva,c24,2000,.0447945,.4983875,7167.697,2.382
isl,c75,1995,.0398204,0,53989.79,.267
nzl,c26,2005,.0966734,.0592769,26658.4,4.142
svk,c70,1995,.0224015,2.675895,12376.19,5.368
sau,c40t41,2011,.7696889,.1711749,14075.39,28.376
nld,c60t63,2008,.0808355,1.96027,41576.05,16.446
lva,c90t93,2000,.0447945,.31621,7167.697,2.382
lva,c25,2000,.0447945,.2898277,7167.697,2.382
sgp,c95,2000,.0019821,,29983.94,4.028
irl,c71,2011,.0083073,7.395182,44928.17,4.575
hkg,c01t05,2008,.0008738,.0336788,27678.18,6.964
lva,c72,2000,.0447945,.8859494,7167.697,2.382
lva,c20,2000,.0447945,18.39184,7167.697,2.382
svn,c17t19,2000,.0089087,1.682032,17829.68,1.988
aut,c45,2000,.0094812,3.344271,38213.98,8.012
phl,c65t67,2008,.0240966,.198941,1250.67,90.5
usa,c65t67,1995,.0436023,1.711166,42398,266.458
col,c17t19,2005,.317375,1.289011,3632.116,42.889
cyp,c17t19,2005,.0069772,.2928225,23856.62,.744
lva,c29,1995,.0657463,.4379654,7167.697,2.501
bel,c45,1995,.0175098,1.72382,36196.01,10.131
esp,c95,2008,.0331284,,25309.04,45.983
pol,c85,2000,.0351616,.6087968,8544.098,38.263
lva,c10t14,2005,.0455777,.051259,7167.697,2.25
vnm,c71,2005,.2554779,.3166175,737.6383,82.392
brn,c35,1995,.7481938,.0245538,25809.8,.287
dnk,c25,2005,.0614283,.8605993,47018.16,5.411
mys,c64,2005,.0701728,1.4954,5704.014,26.477
prt,c90t93,2000,.0149709,.6741267,18446.16,10.29
lva,c17t19,1995,.0657463,1.680348,7167.697,2.501
hun,c24,2008,.0306346,.8601182,10400.97,10.045
lva,c34,1995,.0657463,.2459302,7167.697,2.501
ita,c15t16,1995,.0125603,.7419234,30794.79,56.846
kor,c55,2011,.0011888,.3683152,19016.53,49.779
lva,c70,1995,.0657463,.5785379,7167.697,2.501
esp,c29,2011,.0360307,.587688,25309.04,46.736
gbr,c55,2000,.0609867,.690663,37949.07,58.886
isl,c95,2000,.0269054,,53989.79,.279
prt,c24,2011,.0280526,.6247936,18446.16,10.558
lva,c40t41,1995,.0657463,1.671407,7167.697,2.501
tur,c45,2005,.0287136,2.110012,7122.406,68.435
aus,c303233,1995,.2007802,.3956617,33756.87,18.12
lva,c31,1995,.0657463,.4788513,7167.697,2.501
deu,c75,2000,.0100231,.0004202,35470.16,82.26
lva,c50t52,1995,.0657463,.7045196,7167.697,2.501
ind,c34,1995,.0673396,.2283756,805.5861,937
kor,c21t22,2008,.0012555,.4594817,19016.53,48.949
fin,c45,2000,.0085667,1.54547,37512.24,5.181
chn,c26,2005,.0173965,1.582884,2104.711,1307.56
swe,c15t16,1995,.0115984,.3296815,41830.47,8.837
esp,c72,2000,.037431,1.849517,25309.04,40.264
deu,c21t22,2011,.0127302,1.267448,35470.16,80.328
ita,c65t67,2005,.0100237,.3927349,30794.79,57.875
lux,c29,2011,.0038445,.1708007,76812.26,.519
ind,c27,2000,.0377144,.8964105,805.5861,1029.188
isl,c28,2011,.0147566,.021007,53989.79,.318
idn,c95,2008,.2889087,,1369.773,231.006
pol,c26,1995,.0894984,2.008178,8544.098,38.581
lux,c35,2011,.0038445,.0051655,76812.26,.519
vnm,c15t16,2000,.2608514,3.733712,737.6383,77.635
mlt,c15t16,2000,.0028398,1.021649,15195.1,.38
aus,c21t22,2008,.4058493,.5059736,33756.87,21.476
bgr,c65t67,2000,.0721009,.3837605,3944.294,8.15
aus,c60t63,1995,.2007802,1.17996,33756.87,18.12
col,c95,2011,.5170423,,3632.116,46.045
kor,c31,2011,.0011888,1.0256,19016.53,49.779
bgr,c80,2011,.0839,3.232975,3944.294,7.327
ind,c70,2005,.0520263,.4785982,805.5861,1114
lux,c24,2011,.0038445,.0767355,76812.26,.519
idn,c95,2005,.2128718,,1369.773,221.398
bgr,c17t19,2000,.0721009,1.70013,3944.294,8.15
cri,c55,2005,.1104374,3.685177,4922.468,4.215
prt,c28,2000,.0149709,1.135495,18446.16,10.29
bel,c27,1995,.0175098,1.583948,36196.01,10.131
nor,c35,2005,.4441205,.8283067,64093.89,4.632
cyp,c36t37,2005,.0069772,.7502212,23856.62,.744
aut,c25,1995,.0102759,1.289842,38213.98,7.948
fin,c90t93,2000,.0085667,.2912124,37512.24,5.181
lux,c36t37,2008,.0032888,.0699861,76812.26,.489
gbr,c73t74,2008,.0564424,3.248921,37949.07,61.398
swe,c75,1995,.0115984,1.275127,41830.47,8.837
col,c20,2005,.317375,.1519885,3632.116,42.889
ita,c10t14,2008,.0117088,.0290766,30794.79,58.653
swe,c15t16,2005,.0129216,.4593721,41830.47,9.048
svn,c24,2008,.0135647,1.359258,17829.68,2.01
est,c71,2005,.0230771,1.61546,9422.442,1.359
aus,c21t22,2005,.3310407,.4543316,33756.87,20.312
lux,c21t22,2008,.0032888,.4814855,76812.26,.489
lva,c73t74,2000,.0447945,.4537236,7167.697,2.382
fra,c24,1995,.0334904,1.384177,34197.66,57.753
hun,c29,2011,.0296816,1.459889,10400.97,9.986
lux,c10t14,2008,.0032888,.0036883,76812.26,.489
mex,c21t22,2011,.1578972,.4462294,7796.025,115.685
fra,c20,2000,.0258191,.5178242,34197.66,58.858
bel,c28,2000,.0137547,1.185606,36196.01,10.239
fra,c23,2005,.0252702,.7928236,34197.66,60.963
ita,c75,2008,.0117088,.0754992,30794.79,58.653
che,c28,2000,.0059376,1.288752,55462.7,7.164
lux,c64,2008,.0032888,4.541118,76812.26,.489
lux,c31,2008,.0032888,.0642092,76812.26,.489
lux,c20,2008,.0032888,.4854595,76812.26,.489
lux,c90t93,2008,.0032888,1.837796,76812.26,.489
jpn,c45,2008,.0015336,.5257641,35227.1,128.065
lux,c25,1995,.0088969,2.468076,76812.26,.41
lux,c50t52,2008,.0032888,.6070367,76812.26,.489
gbr,c40t41,2008,.0564424,.3419434,37949.07,61.398
can,c71,2000,.1110334,.5351458,34929.9,30.647
jpn,c28,1995,.0009482,.4548909,35227.1,125.456
lux,c50t52,2005,.0042436,.3496241,76812.26,.466
tha,c50t52,2011,.0556198,1.009285,2766.188,67.638
esp,c31,2008,.0331284,.9184025,25309.04,45.983
fin,c36t37,2008,.0091011,.3557121,37512.24,5.326
sgp,c45,1995,.0024002,.2580407,29983.94,3.525
zaf,c35,2008,.2397315,.4266435,5542.137,49.344
lux,c26,2005,.0042436,1.121251,76812.26,.466
ind,c35,2008,.047396,.6079422,805.5861,1162
hun,c60t63,2011,.0296816,.6968845,10400.97,9.986
usa,c34,2000,.0250556,.9246132,42398,282.296
usa,c15t16,1995,.0436023,.7565823,42398,266.458
lux,c27,2005,.0042436,.9206051,76812.26,.466
zaf,c65t67,2005,.1330132,.3703779,5542.137,47.349
cri,c10t14,2011,.1140038,.0041706,4922.468,4.592
prt,c20,2005,.0218856,4.069621,18446.16,10.503
lux,c64,2005,.0042436,2.891894,76812.26,.466
tha,c73t74,1995,.0199856,.2039327,2766.188,59.46
lux,c71,2005,.0042436,1.105625,76812.26,.466
cri,c70,2000,.114754,1.420664,4922.468,3.81
cze,c10t14,1995,.0488948,.4981768,13323.08,10.333
fin,c95,2000,.0085667,,37512.24,5.181
tha,c64,2005,.0224211,.5587001,2766.188,65.152
swe,c60t63,2011,.0235314,1.129769,41830.47,9.483
khm,c70,2000,.0291745,3.962915,496.9252,12.223
prt,c80,2000,.0149709,.1287757,18446.16,10.29
brn,c95,1995,.7481938,,25809.8,.287
sau,c23,1995,.7014383,5.127582,14075.39,18.136
hrv,c303233,2000,.0181558,.1500526,9801.971,4.381
che,c70,1995,.0101697,.9162899,55462.7,7.019
hkg,c25,1995,.0049018,.7129192,27678.18,6.27
esp,c34,2011,.0360307,1.921777,25309.04,46.736
lux,c25,2000,.0047677,1.423771,76812.26,.437
lux,c28,2000,.0047677,.63268,76812.26,.437
lux,c70,2000,.0047677,1.063403,76812.26,.437
chl,c24,2008,.1951965,.4478361,7822.408,16.687
brn,c01t05,2011,.8984634,.0030091,25809.8,.393
lux,c50t52,2000,.0047677,.2397762,76812.26,.437
esp,c26,2011,.0360307,2.021129,25309.04,46.736
lux,c20,2000,.0047677,.4934726,76812.26,.437
hun,c50t52,2011,.0296816,.7280035,10400.97,9.986
isr,c71,2011,.0351512,2.43463,21459.01,7.763
tun,c01t05,1995,.0621147,.6099175,3325.969,8.958
nor,c29,1995,.3090688,.3698407,64093.89,4.37
lux,c72,2000,.0047677,1.18883,76812.26,.437
col,c25,1995,.4463149,.5636123,3632.116,37.49
can,c36t37,2011,.2270879,1.181733,34929.9,34.303
grc,c50t52,2011,.0426086,.5886401,20901.11,11.123
grc,c31,2011,.0426086,.6944012,20901.11,11.123
hkg,c70,1995,.0049018,1.268527,27678.18,6.27
bel,c64,1995,.0175098,1.376185,36196.01,10.131
lux,c10t14,1995,.0088969,.0377819,76812.26,.41
isr,c55,2000,.025939,.9581564,21459.01,6.286
kor,c01t05,2005,.0016689,.0985941,19016.53,48.138
lux,c21t22,2011,.0038445,.377779,76812.26,.519
kor,c15t16,2008,.0012555,.2252207,19016.53,48.949
cze,c25,1995,.0488948,1.292049,13323.08,10.333
che,c10t14,2011,.0008957,.0012821,55462.7,7.87
lux,c15t16,1995,.0088969,.3658075,76812.26,.41
aus,c20,2005,.3310407,.7108334,33756.87,20.312
esp,c35,2011,.0360307,.7640928,25309.04,46.736
cyp,c50t52,2005,.0069772,.6801873,23856.62,.744
aut,c55,2011,.018631,3.337415,38213.98,8.421
jpn,c50t52,2008,.0015336,1.57663,35227.1,128.065
tur,c25,2000,.0330147,.7589528,7122.406,64.269
zaf,c55,2005,.1330132,1.685643,5542.137,47.349
lux,c303233,1995,.0088969,.0547561,76812.26,.41
swe,c27,1995,.0115984,1.332165,41830.47,8.837
brn,c23,2011,.8984634,.0180283,25809.8,.393
rou,c80,2011,.0429234,.0043175,4940.996,21.384
lux,c90t93,1995,.0088969,5.02716,76812.26,.41
svn,c65t67,2008,.0135647,.216014,17829.68,2.01
mlt,c90t93,2000,.0028398,2.966894,15195.1,.38
lux,c21t22,1995,.0088969,.3830533,76812.26,.41
che,c15t16,2005,.0014017,.5947374,55462.7,7.415
aut,c80,2005,.0099828,.4455518,38213.98,8.225
aut,c01t05,1995,.0102759,.2864145,38213.98,7.948
bra,c75,2000,.1031762,1.504029,5040.921,173.448
lux,c26,1995,.0088969,2.458369,76812.26,.41
mlt,c303233,2011,.0037161,.5710897,15195.1,.415
mex,c10t14,2005,.1313889,1.412011,7796.025,107.156
khm,c90t93,2005,.0109972,6.00043,496.9252,13.356
brn,c60t63,2011,.8984634,.5441152,25809.8,.393
isr,c29,2008,.0413756,.5800323,21459.01,7.307
khm,c27,2011,.0545781,.2303268,496.9252,14.605
col,c80,2005,.317375,.5957543,3632.116,42.889
bra,c35,2005,.132195,2.404679,5040.921,185.151
deu,c36t37,2000,.0100231,.6583724,35470.16,82.26
che,c80,2000,.0059376,1.408696,55462.7,7.164
gbr,c64,2005,.0518481,2.327235,37949.07,60.235
nld,c35,2008,.0808355,.412731,41576.05,16.446
khm,c35,2000,.0291745,.0107089,496.9252,12.223
kor,c31,1995,.0082393,.4249733,19016.53,45.093
est,c64,1995,.0527978,.6869252,9422.442,1.479
irl,c80,1995,.0187033,.0089832,44928.17,3.601
khm,c55,2008,.0360874,.8033902,496.9252,13.941
dnk,c85,1995,.0382616,.6708755,47018.16,5.216
che,c29,2011,.0008957,1.452188,55462.7,7.87
aus,c35,2000,.2314244,.4144171,33756.87,19.141
idn,c75,2000,.2241637,.0000257,1369.773,206.265
bel,c35,2011,.0167059,.1857296,36196.01,11.001
aut,c20,2005,.0099828,3.133348,38213.98,8.225
ltu,c40t41,2011,.0626047,.8830881,7746.578,3.028
fin,c25,2008,.0091011,.8997812,37512.24,5.326
idn,c36t37,1995,.2187577,.9229668,1369.773,194.755
grc,c90t93,2005,.0416306,2.316592,20901.11,11.074
svk,c40t41,2005,.0200783,1.644253,12376.19,5.379
ltu,c70,2011,.0626047,2.368181,7746.578,3.028
esp,c70,1995,.0432121,1.976768,25309.04,39.388
chl,c64,1995,.1804728,1.102924,7822.408,14.395
mlt,c85,2000,.0028398,.1358043,15195.1,.38
mlt,c71,2011,.0037161,2.63448,15195.1,.415
hun,c64,2005,.0224171,.7996253,10400.97,10.098
svn,c80,2008,.0135647,1.109241,17829.68,2.01
cri,c28,2000,.114754,.1693183,4922.468,3.81
est,c71,2011,.027875,1.776015,9422.442,1.33
chn,c27,2000,.0295296,.7478606,2104.711,1267.43
ltu,c95,2008,.0616285,,7746.578,3.198
ltu,c64,2008,.0616285,1.101037,7746.578,3.198
nld,c64,2005,.0686299,2.44795,41576.05,16.32
chl,c23,2000,.1703631,.4075364,7822.408,15.398
ltu,c50t52,2008,.0616285,.8615983,7746.578,3.198
ltu,c40t41,2008,.0616285,1.630463,7746.578,3.198
pol,c90t93,2011,.0367748,1.52677,8544.098,38.063
che,c25,2000,.0059376,1.022241,55462.7,7.164
ltu,c303233,2008,.0616285,.2457884,7746.578,3.198
chl,c25,2005,.2357413,.3836667,7822.408,16.165
ind,c73t74,2008,.047396,2.279217,805.5861,1162
tha,c45,2008,.0457563,1.148051,2766.188,66.533
vnm,c20,2011,.1603652,2.870792,737.6383,87.84
bra,c55,2000,.1031762,.35687,5040.921,173.448
ltu,c55,2008,.0616285,.8524024,7746.578,3.198
swe,c64,2008,.0156882,1.675836,41830.47,9.256
ltu,c71,2008,.0616285,.4908589,7746.578,3.198
hkg,c29,2000,.0033496,.3282048,27678.18,6.712
ltu,c01t05,2008,.0616285,3.044838,7746.578,3.198
isl,c17t19,1995,.0398204,.1848364,53989.79,.267
fra,c35,2008,.0298716,2.79303,34197.66,62.135
dnk,c60t63,1995,.0382616,2.113368,47018.16,5.216
zaf,c45,2011,.3016566,.0753228,5542.137,51.553
che,c20,2008,.0006961,.5625271,55462.7,7.593
hun,c29,2008,.0306346,.8442166,10400.97,10.045
khm,c70,2011,.0545781,5.24377,496.9252,14.605
hkg,c95,2011,.0010248,,27678.18,7.112
ltu,c23,2005,.0334876,3.211514,7746.578,3.323
che,c73t74,2005,.0014017,.2358526,55462.7,7.415
mys,c25,2008,.114111,1.605544,5704.014,27.6
usa,c40t41,2000,.0250556,.5213768,42398,282.296
sau,c35,2008,.7979922,.0219306,14075.39,25.787
chl,c90t93,1995,.1804728,.6627028,7822.408,14.395
nor,c40t41,2011,.4548463,.7649501,64093.89,4.973
nld,c64,2008,.0808355,2.690523,41576.05,16.446
zaf,c65t67,1995,.2125946,.9044191,5542.137,40.24
svn,c90t93,2005,.010267,1.606887,17829.68,1.998
hun,c26,2011,.0296816,1.610632,10400.97,9.986
twn,c21t22,2005,.0033927,.2804191,17220.59,22.77
idn,c71,2005,.2128718,.2138722,1369.773,221.398
lux,c17t19,2000,.0047677,.3690918,76812.26,.437
fra,c303233,2008,.0298716,.5026927,34197.66,62.135
ltu,c28,2005,.0334876,1.011403,7746.578,3.323
lux,c01t05,2000,.0047677,.2434341,76812.26,.437
rou,c80,1995,.0307614,.0033172,4940.996,22.904
nzl,c80,2005,.0966734,5.902806,26658.4,4.142
chl,c72,1995,.1804728,.5462979,7822.408,14.395
mex,c40t41,2005,.1313889,.1332709,7796.025,107.156
isl,c73t74,2008,.0276066,.728846,53989.79,.315
jpn,c26,2011,.001391,1.644429,35227.1,127.896
ltu,c40t41,2000,.0534933,2.817956,7746.578,3.405
deu,c36t37,1995,.0104268,.6615488,35470.16,81.817
lva,c73t74,2011,.0776957,1.25946,7167.697,2.075
ltu,c55,2000,.0534933,1.568006,7746.578,3.405
tun,c85,2011,.1148425,.4163107,3325.969,10.674
usa,c25,1995,.0436023,.7413078,42398,266.458
ltu,c24,2000,.0534933,.3665359,7746.578,3.405
mlt,c28,1995,.0034283,.1885927,15195.1,.365
ltu,c90t93,2000,.0534933,1.480956,7746.578,3.405
sgp,c21t22,1995,.0024002,.5999642,29983.94,3.525
ltu,c80,2000,.0534933,.2197403,7746.578,3.405
arg,c20,2008,.1972967,.5892997,6326.527,39.226
ltu,c303233,2000,.0534933,.3659776,7746.578,3.405
dnk,c01t05,2005,.0614283,1.162811,47018.16,5.411
deu,c85,2011,.0127302,1.04375,35470.16,80.328
hrv,c36t37,2008,.0202624,1.020596,9801.971,4.31
ltu,c95,2000,.0534933,,7746.578,3.405
gbr,c23,2008,.0564424,.9805352,37949.07,61.398
deu,c29,2005,.008285,1.940619,35470.16,82.438
fra,c73t74,1995,.0334904,1.617663,34197.66,57.753
sau,c70,2005,.7624034,.3050443,14075.39,23.33
